paths,target,contrast,energy,homogeneity,correlation,dissimilarity
./pages/models/Bone Fracture Detection/Baseline/no fracture/6-rotated3-rotated2-rotated2.jpg,no fracture,143.9145954,0.160453545,0.526680566,0.979672745,4.782074485
./pages/models/Bone Fracture Detection/Baseline/no fracture/6-rotated3-rotated2-rotated3-rotated1.jpg,no fracture,94.06173584,0.180771694,0.567002363,0.98645763,3.834017053
./pages/models/Bone Fracture Detection/Baseline/no fracture/6-rotated3-rotated3-rotated1.jpg,no fracture,201.1411277,0.157685102,0.494142296,0.970222256,5.89627574
./pages/models/Bone Fracture Detection/Baseline/no fracture/6-rotated3-rotated3-rotated3.jpg,no fracture,152.0606499,0.16925378,0.534158133,0.978732538,4.670165701
./pages/models/Bone Fracture Detection/Baseline/no fracture/6-rotated3-rotated3.jpg,no fracture,176.6044884,0.169512754,0.51148004,0.973996342,5.834379022
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated1-rotated1-rotated1.jpg,no fracture,87.53589527,0.266804479,0.623302048,0.978579873,3.356077059
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated1-rotated1.jpg,no fracture,81.68593147,0.261653154,0.635733744,0.979397234,2.929054054
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated1-rotated3-rotated1.jpg,no fracture,70.63809122,0.268511899,0.610965342,0.982430669,3.71410473
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated1-rotated3.jpg,no fracture,77.78669965,0.275661518,0.625262547,0.980762314,3.737833816
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated2-rotated1-rotated1.jpg,no fracture,92.54412001,0.255604667,0.59756854,0.976847442,3.847691441
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated2-rotated1.jpg,no fracture,91.22995093,0.260879339,0.621539741,0.976916192,3.621078668
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated2-rotated3-rotated1.jpg,no fracture,70.68028073,0.266316795,0.614882475,0.982429198,3.67054778
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated3-rotated1-rotated1.jpg,no fracture,59.38437098,0.286955188,0.688724738,0.985246422,2.144666988
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated3-rotated1.jpg,no fracture,84.10404601,0.263697564,0.626960524,0.978612723,3.09109556
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated3-rotated2.jpg,no fracture,80.01860119,0.26660627,0.639691501,0.980106653,2.926781692
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated3-rotated3-rotated1.jpg,no fracture,72.23413369,0.268429876,0.628424414,0.981977432,2.965995013
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated3-rotated3.jpg,no fracture,68.03390444,0.275198911,0.65569784,0.983103282,2.562218468
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated1-rotated3.jpg,no fracture,81.16966297,0.272119041,0.656610744,0.979480701,2.76960666
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated2-rotated1-rotated1-rotated1.jpg,no fracture,69.0967463,0.265966272,0.643613814,0.982345734,2.839587355
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated2-rotated1-rotated2-rotated1.jpg,no fracture,88.23944257,0.262468397,0.609673174,0.977825523,3.650438385
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated2-rotated1-rotated3.jpg,no fracture,68.73105695,0.268003421,0.646649277,0.982475231,2.782054376
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated2-rotated1.jpg,no fracture,137.7706926,0.255824463,0.604509903,0.966770742,3.970499517
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated2-rotated2-rotated2-rotated1.jpg,no fracture,72.81064994,0.260636332,0.630150327,0.981427139,2.954432111
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated2-rotated2-rotated3-rotated1.jpg,no fracture,56.93170849,0.279096277,0.704169877,0.985707219,2.017656049
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated2-rotated2.jpg,no fracture,112.1111044,0.267050273,0.609747341,0.971258822,3.837013353
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated2-rotated3-rotated1-rotated1.jpg,no fracture,59.57014157,0.277727303,0.709768043,0.985209702,1.996621622
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated2-rotated3-rotated1.jpg,no fracture,85.44972651,0.272992472,0.620139984,0.978867321,3.797619048
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated2-rotated3-rotated3-rotated1.jpg,no fracture,75.74453024,0.278156656,0.645013582,0.98131041,2.890162484
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated1-rotated2-rotated1.jpg,no fracture,83.26174389,0.259849233,0.612223035,0.979266429,3.558920528
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated1-rotated2.jpg,no fracture,99.03782577,0.255916277,0.60541929,0.975464111,4.000060328
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated1-rotated3-rotated1.jpg,no fracture,98.74093066,0.257655563,0.605553362,0.975528466,3.996279762
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated1-rotated3.jpg,no fracture,119.4616715,0.264602096,0.618960012,0.970624906,4.191119691
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated2-rotated1-rotated1.jpg,no fracture,74.77781129,0.258197677,0.600159643,0.981302414,3.728945463
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated2-rotated2-rotated1.jpg,no fracture,80.53086792,0.265482349,0.618393435,0.980038475,3.799167471
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated2-rotated2.jpg,no fracture,97.09553974,0.264360125,0.60571299,0.975944486,4.020531692
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated2-rotated3-rotated1.jpg,no fracture,63.20443211,0.264375842,0.623964353,0.984284927,3.076978764
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated2.jpg,no fracture,157.9112572,0.264168059,0.610761172,0.962821302,4.386522683
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated3-rotated1.jpg,no fracture,73.10981741,0.264289926,0.627996132,0.981623414,3.141308719
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated3-rotated2.jpg,no fracture,80.93854569,0.270661418,0.614218763,0.979978015,3.840934685
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated3-rotated3-rotated1.jpg,no fracture,70.70135537,0.264135851,0.604397308,0.982427049,3.741212194
./pages/models/Bone Fracture Detection/Baseline/no fracture/7-rotated3-rotated3-rotated3.jpg,no fracture,79.02447313,0.269157669,0.60789912,0.980443081,3.852095399
./pages/models/Bone Fracture Detection/Baseline/no fracture/7.jpg,no fracture,24.66908009,0.29814315,0.747749296,0.994282441,1.273245142
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated1-rotated1-rotated1.jpg,no fracture,86.16916023,0.14922695,0.561815016,0.973853083,3.268018018
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated1-rotated2-rotated1.jpg,no fracture,85.19447796,0.14895986,0.555282071,0.974646355,3.382460586
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated1-rotated2.jpg,no fracture,106.0677486,0.157241184,0.561467621,0.968874881,3.557010135
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated1.jpg,no fracture,157.4040782,0.139090315,0.514877985,0.949824375,4.498391248
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated2-rotated1-rotated1.jpg,no fracture,138.9462275,0.167621685,0.500489589,0.962539375,4.869168275
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated2-rotated1.jpg,no fracture,99.5045045,0.148117884,0.549207305,0.968761164,3.544441763
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated2-rotated3.jpg,no fracture,126.7985039,0.147875093,0.53753276,0.962603703,4.003217503
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated2.jpg,no fracture,139.5378258,0.140583474,0.535977876,0.955723667,4.113959942
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated3-rotated1-rotated1.jpg,no fracture,130.4449204,0.160199449,0.508347393,0.964669546,4.587536197
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated3-rotated2.jpg,no fracture,152.45405,0.160931922,0.51204165,0.957683563,4.769888192
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1-rotated3.jpg,no fracture,206.8620898,0.166681428,0.495331649,0.944934639,5.59576094
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated1.jpg,no fracture,174.2280808,0.15127686,0.542155648,0.941605799,4.260014479
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated1-rotated1-rotated1.jpg,no fracture,98.3381797,0.149956855,0.557775692,0.969775534,3.424167471
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated1-rotated1.jpg,no fracture,111.443754,0.155967075,0.554614683,0.968683098,3.764337999
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated1-rotated2.jpg,no fracture,117.4021276,0.136754961,0.531833191,0.960498502,3.935267857
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated1-rotated3-rotated1.jpg,no fracture,99.424449,0.135649501,0.532081728,0.96621307,3.70280325
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated1.jpg,no fracture,216.7432231,0.148405883,0.512061606,0.936387121,5.129363739
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated2-rotated2-rotated1.jpg,no fracture,89.83098053,0.165454114,0.567086803,0.974116078,3.353543275
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated2-rotated3-rotated1.jpg,no fracture,139.1391168,0.178506022,0.507977073,0.963326711,4.772321429
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated2-rotated3.jpg,no fracture,128.7267133,0.17717063,0.534115154,0.965592771,4.319498069
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated3-rotated2-rotated1.jpg,no fracture,119.8000322,0.136155481,0.524317424,0.963073264,3.994771557
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated3-rotated3-rotated1.jpg,no fracture,119.6246782,0.144165191,0.525614761,0.964470736,4.040379665
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated2-rotated3.jpg,no fracture,131.3091015,0.159406861,0.554824578,0.962364865,3.926138192
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated3-rotated1-rotated1.jpg,no fracture,138.3186937,0.145466057,0.504706457,0.960742313,4.613095238
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated3-rotated1-rotated2.jpg,no fracture,202.5380068,0.174786327,0.50014753,0.947581754,5.565958816
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated3-rotated1.jpg,no fracture,163.1127936,0.151983542,0.511912316,0.95519793,4.769003378
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated3-rotated2-rotated1-rotated1.jpg,no fracture,105.9876931,0.160840294,0.547034868,0.971148476,3.785352317
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated3-rotated2-rotated3.jpg,no fracture,112.756435,0.162041745,0.536511219,0.969225404,4.00864704
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated3-rotated3.jpg,no fracture,213.6319579,0.181208888,0.486809973,0.945155709,6.067245817
./pages/models/Bone Fracture Detection/Baseline/no fracture/8-rotated3.jpg,no fracture,249.3530808,0.158252732,0.49743705,0.932987628,5.821428571
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated1-rotated2-rotated1-rotated1.jpg,no fracture,73.22930743,0.313114011,0.644353038,0.983963103,3.110983752
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated1-rotated2-rotated2.jpg,no fracture,146.1630671,0.315402496,0.608890625,0.967836657,4.516710907
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated1-rotated2-rotated3-rotated1.jpg,no fracture,96.02582046,0.310095372,0.633095797,0.979154304,3.436454311
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated1-rotated2-rotated3.jpg,no fracture,127.9676641,0.312932587,0.630839719,0.972360619,3.788730695
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated1-rotated2.jpg,no fracture,79.77316602,0.351002905,0.695159928,0.980851588,2.637226512
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated1-rotated3-rotated1-rotated1.jpg,no fracture,131.8296131,0.313610367,0.600943997,0.96862355,4.453125
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated1-rotated3-rotated2-rotated1.jpg,no fracture,134.3193372,0.312225928,0.597891011,0.967884937,4.493243243
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated1-rotated3-rotated2.jpg,no fracture,148.6814672,0.322579965,0.605416222,0.964687003,4.607464607
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated1-rotated3-rotated3-rotated1.jpg,no fracture,134.4961792,0.316966,0.596640674,0.967922196,4.473334942
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated1-rotated3-rotated3.jpg,no fracture,148.3828829,0.315005938,0.60096626,0.964859936,4.613457207
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated1-rotated1-rotated1.jpg,no fracture,118.5015082,0.301197377,0.602623632,0.97333663,4.156994048
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated1-rotated1.jpg,no fracture,91.31362613,0.343623969,0.662226862,0.979294924,3.198600386
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated1-rotated3-rotated1.jpg,no fracture,123.6649171,0.303866959,0.613102582,0.972937578,3.944679054
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated1.jpg,no fracture,162.5624397,0.306387648,0.605818097,0.965039935,4.489482786
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated2-rotated1.jpg,no fracture,79.39878941,0.3487068,0.69441871,0.980949538,2.646738256
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated2-rotated2.jpg,no fracture,130.7181668,0.3084356,0.608111001,0.969838092,4.271175193
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated2-rotated3-rotated1.jpg,no fracture,130.2517495,0.310633739,0.59770428,0.969797765,4.439893018
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated2-rotated3.jpg,no fracture,134.9155808,0.307279622,0.606214296,0.9688887,4.362170206
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated3-rotated1-rotated1.jpg,no fracture,113.7803451,0.304447956,0.620077744,0.975117675,3.823902027
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated3-rotated1.jpg,no fracture,80.28199405,0.348953277,0.69269371,0.98071106,2.680401384
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated3-rotated2.jpg,no fracture,85.34067326,0.315854452,0.651018595,0.981356233,3.234777188
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated3-rotated3-rotated1.jpg,no fracture,135.3264157,0.302653022,0.605452559,0.970574427,4.204874517
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated2-rotated3-rotated3.jpg,no fracture,135.3254102,0.303746777,0.605253106,0.970569906,4.206322394
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated3-rotated1-rotated1-rotated1.jpg,no fracture,60.8996139,0.337839745,0.692220059,0.985534669,2.50297619
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated3-rotated1-rotated1.jpg,no fracture,148.0728362,0.301158763,0.601401753,0.968072614,4.324163449
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated3-rotated1-rotated2-rotated1.jpg,no fracture,136.9614101,0.319743469,0.614671397,0.969872659,4.265986969
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated3-rotated1-rotated2.jpg,no fracture,149.0535111,0.329305329,0.629203616,0.967311693,4.161337677
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated3-rotated1-rotated3-rotated1.jpg,no fracture,64.11361808,0.336335943,0.682574304,0.985050731,2.653474903
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated3-rotated1-rotated3.jpg,no fracture,76.40620978,0.331580509,0.668149895,0.982615062,2.96577381
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated3-rotated2-rotated1.jpg,no fracture,167.822615,0.313529575,0.605858209,0.963756184,4.685790701
./pages/models/Bone Fracture Detection/Baseline/no fracture/9-rotated3-rotated2-rotated3.jpg,no fracture,132.4514358,0.338353143,0.651781063,0.969395212,3.571167149
